Entity ID,Quality ID,Quality Name
XAO:0001001^RO:0000053(GO:0035282),PATO:0001997,decreased amount
XAO:0000064,PATO:0000587,decreased size
XAO:0003269,PATO:0000587,decreased size
XAO:0003004,PATO:0002260,semi erect
XAO:0003024,PATO:0000587,decreased size
XAO:0000015,PATO:0000600,increased width
XAO:0003004^BFO_XB:0000051(XAO:0003057),PATO:0000936,truncated
XAO:0003004^BFO_XB:0000051(BSPO:0000035),PATO:0000586,increased size
XAO:0003004^BFO_XB:0000051(BSPO:0000035),PATO:0000586,increased size
XAO:0003024,PATO:0000587,decreased size
XAO:0001019,PATO:0000609,closure incomplete
XAO:0001019,PATO:0000586,increased size
XAO:0000042^BFO_XB:0000051(XAO:0003056),PATO:0000647,necrotic
XAO:0003004^BFO_XB:0000051(BSPO:0000035),PATO:0000586,increased size
XAO:0003004^BFO_XB:0000051(BSPO:0000035),PATO:0000586,increased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0000599,decreased width
XAO:0003004^BFO_XB:0000051(XAO:0003056),PATO:0000587,decreased size
XAO:0003024,PATO:0000599,decreased width
XAO:0000028,PATO:0002011,neoplastic
XAO:0000064,PATO:0001450,edematous
XAO:0003024,PATO:0000587,decreased size
XAO:0000042^BFO_XB:0000051(XAO:0003056),PATO:0000647,necrotic
XAO:0003004^BFO_XB:0000051(XAO:0003056),PATO:0000587,decreased size
XAO:0003024,PATO:0000599,decreased width
XAO:0003004^BFO_XB:0000051(XAO:0003057),PATO:0000592,decreased thickness
XAO:0003024,PATO:0000586,increased size
XAO:0000028^BFO_XB:0000050(XAO:0003025),PATO:0001928,blistered
XAO:0003004^BFO_XB:0000051(XAO:0003057),PATO:0000592,decreased thickness
XAO:0003024,PATO:0000586,increased size
XAO:0004107,PATO:0000460,abnormal
XAO:0004107^BFO_XB:0000050(XAO:0003032),PATO:0001997,decreased amount
XAO:0004107^BFO_XB:0000050(XAO:0003103),PATO:0001997,decreased amount
XAO:0004107^BFO_XB:0000050(XAO:0004265),PATO:0000460,abnormal
XAO:0000010,PATO:0000587,decreased size
XAO:0000020,PATO:0000587,decreased size
XAO:0003026,PATO:0000461,normal
XAO:0003030,PATO:0000587,decreased size
XAO:0003030,PATO:0000763,paralysed
XAO:0003030^BFO_XB:0000050(XAO:0000172),PATO:0000763,paralysed
XAO:0003031,PATO:0000763,paralysed
XAO:0003031^BFO_XB:0000050(XAO:0000172),PATO:0000763,paralysed
XAO:0000055,PATO:0000587,decreased size
XAO:0000055,PATO:0000462,absent
XAO:0001014,PATO:0001997,decreased amount
XAO:0003026,PATO:0001798,kinked
XAO:0000179,PATO:0002177,deviation towards the medial side
XAO:0000129,PATO:0000937,disorganized
XAO:0001014,PATO:0001997,decreased amount
XAO:0003026,PATO:0001798,kinked
XAO:0000179,PATO:0002177,deviation towards the medial side
XAO:0000129,PATO:0000937,disorganized
XAO:0001014,PATO:0001997,decreased amount
XAO:0003026,PATO:0001798,kinked
XAO:0000179,PATO:0002177,deviation towards the medial side
XAO:0000129,PATO:0000937,disorganized
XAO:0001014,PATO:0000470,increased amount
XAO:0000179,PATO:0000636,wholly ventralized
XAO:0000129,PATO:0000937,disorganized
XAO:0000031,PATO:0000460,abnormal
XAO:0000031,PATO:0001997,decreased amount
XAO:0004225,PATO:0000470,increased amount
XAO:0004225,PATO:0000470,increased amount
XAO:0003024,PATO:0000462,absent
XAO:0003025,PATO:0000587,decreased size
XAO:0003026,PATO:0000587,decreased size
XAO:0003004,PATO:0000636,wholly ventralized
XAO:0000055,PATO:0000462,absent
XAO:0000058^BFO_XB:0000050(BSPO:0000000),PATO:0000642,fused with
XAO:0000055,PATO:0000462,absent
XAO:0000058,PATO:0000462,absent
XAO:0003004,PATO:0000636,wholly ventralized
XAO:0003204,PATO:0000462,absent
XAO:0003026,PATO:0001469,curved ventral
XAO:0004063,PATO:0000646,malformed
XAO:0003025^BFO_XB:0000051(BSPO:0000084),PATO:0000586,increased size
XAO:0003024,PATO:0000462,absent
XAO:0003025,PATO:0000587,decreased size
XAO:0003026,PATO:0000587,decreased size
XAO:0003026,PATO:0000406,curved
XAO:0003026,PATO:0000587,decreased size
XAO:0003026,PATO:0000587,decreased size
XAO:0000310,PATO:0000569,decreased height
XAO:0000307,PATO:0000609,closure incomplete
XAO:0000310,PATO:0000609,closure incomplete
XAO:0000310,PATO:0000609,closure incomplete
XAO:0000179,PATO:0000462,absent
XAO:0003024,PATO:0000646,malformed
XAO:0004602,PATO:0000646,malformed
XAO:0000179,PATO:0000587,decreased size
XAO:0000179,PATO:0000646,malformed
XAO:0003024,PATO:0000646,malformed
XAO:0004602,PATO:0000646,malformed
XAO:0004100,PATO:0002106,poorly differentiated
XAO:0001014,PATO:0001997,decreased amount
XAO:0004069^BFO_XB:0000050(XAO:0000054),PATO:0001997,decreased amount
XAO:0004069^BFO_XB:0000050(XAO:0000087),PATO:0002050,normal amount
XAO:0004510,PATO:0002283,decreased mobility
XAO:0000192,PATO:0000646,malformed
XAO:0003085,PATO:0000646,malformed
XAO:0003180^BFO_XB:0000050(XAO:0005005),PATO:0000646,malformed
XAO:0003180,PATO:0000587,decreased size
XAO:0000179^BFO_XB:0000050(XAO:0005005),PATO:0000646,malformed
XAO:0000275^BFO_XB:0000050(XAO:0005005),PATO:0000646,malformed
XAO:0003085^BFO_XB:0000050(XAO:0005005),PATO:0000646,malformed
XAO:0003180^BFO_XB:0000050(XAO:0005005),PATO:0000646,malformed
XAO:0003180^BFO_XB:0000050(XAO:0005005),PATO:0000646,malformed
XAO:0000179^BFO_XB:0000050(XAO:0005005),PATO:0000462,absent
XAO:0000431,PATO:0000646,malformed
XAO:0003085,PATO:0000646,malformed
XAO:0003180,PATO:0000646,malformed
XAO:0000096,PATO:0000587,decreased size
XAO:0000179,PATO:0000646,malformed
XAO:0000188,PATO:0000646,malformed
XAO:0000188,PATO:0002250,increased pigmentation
XAO:0000192,PATO:0000646,malformed
XAO:0003085,PATO:0000646,malformed
XAO:0000188,PATO:0002250,increased pigmentation
XAO:0000010,PATO:0000646,malformed
XAO:0000188,PATO:0000591,increased thickness
XAO:0000188,PATO:0002250,increased pigmentation
XAO:0000275,PATO:0000462,absent
XAO:0000179,PATO:0000646,malformed
XAO:0000275,PATO:0000646,malformed
XAO:0000475,PATO:0000462,absent
XAO:0003180,PATO:0000646,malformed
XAO:0000008,PATO:0001473,duplicated
XAO:0000179^BFO_XB:0000050(XAO:0000008),PATO:0000646,malformed
XAO:0000179,PATO:0000587,decreased size
XAO:0000192,PATO:0000462,absent
XAO:0000010,PATO:0000595,increased volume
XAO:0000192,PATO:0000462,absent
XAO:0000010,PATO:0000646,malformed
XAO:0000179,PATO:0000587,decreased size
XAO:0000179,PATO:0000646,malformed
XAO:0000179^BFO_XB:0000050(XAO:0005005),PATO:0000642,fused with
XAO:0000179^BFO_XB:0000050(XAO:0005005),PATO:0000646,malformed
XAO:0000179^BFO_XB:0000050(XAO:0005005),PATO:0001473,duplicated
XAO:0000010,PATO:0000646,malformed
XAO:0000010^BFO_XB:0000050(XAO:0005005),PATO:0001473,duplicated
XAO:0000179^BFO_XB:0000050(XAO:0005005),PATO:0000586,increased size
XAO:0000179^BFO_XB:0000050(XAO:0005005),PATO:0000642,fused with
XAO:0000179^BFO_XB:0000050(XAO:0005005),PATO:0000642,fused with
XAO:0000179^BFO_XB:0000050(XAO:0005005),PATO:0000646,malformed
XAO:0003180^BFO_XB:0000050(XAO:0005005),PATO:0000587,decreased size
XAO:0003180^BFO_XB:0000050(XAO:0005005),PATO:0000646,malformed
XAO:0000010,PATO:0000646,malformed
XAO:0000192^BFO_XB:0000050(XAO:0005005),PATO:0000462,absent
XAO:0000192^BFO_XB:0000050(XAO:0005006),PATO:0000646,malformed
XAO:0000179^BFO_XB:0000050(XAO:0005006),PATO:0000646,malformed
XAO:0000192,PATO:0000628,mislocalised
XAO:0003012^BFO_XB:0000050(XAO:0001001),PATO:0000586,increased size
XAO:0000040,PATO:0000646,malformed
XAO:0000228,PATO:0000646,malformed
XAO:0003085,PATO:0000646,malformed
XAO:0000045,PATO:0000599,decreased width
XAO:0000045,PATO:0000646,malformed
XAO:0000045,PATO:0000646,malformed
XAO:0000179,PATO:0000375,decreased distance
XAO:0000179,PATO:0000646,malformed
XAO:0000475,PATO:0002250,increased pigmentation
XAO:0000096,PATO:0000587,decreased size
XAO:0000096,PATO:0000646,malformed
XAO:0000179,PATO:0000646,malformed
XAO:0004013^BFO_XB:0000050(XAO:0003024),PATO:0000646,malformed
XAO:0000096^BFO_XB:0000050(XAO:0005006),PATO:0000587,decreased size
XAO:0000179^BFO_XB:0000050(XAO:0005006),PATO:0000642,fused with
XAO:0000179^BFO_XB:0000050(XAO:0005006),PATO:0001473,duplicated
XAO:0000179^BFO_XB:0000050(XAO:0005006),PATO:0000642,fused with
XAO:0000179^BFO_XB:0000050(XAO:0005006),PATO:0000642,fused with
XAO:0003085,PATO:0000587,decreased size
XAO:0003180,PATO:0000587,decreased size
XAO:0000010^BFO_XB:0000050(XAO:0005005),PATO:0000646,malformed
XAO:0000228^BFO_XB:0000050(XAO:0005005),PATO:0000646,malformed
XAO:0003180,PATO:0000587,decreased size
XAO:0003180,PATO:0000646,malformed
XAO:0003085,PATO:0000587,decreased size
XAO:0003180,PATO:0000587,decreased size
XAO:0003180,PATO:0000646,malformed
XAO:0000192,PATO:0000462,absent
XAO:0000475,PATO:0000591,increased thickness
XAO:0000475,PATO:0002250,increased pigmentation
XAO:0000475^BFO_XB:0000050(XAO:0005005),PATO:0000642,fused with
XAO:0003085,PATO:0000587,decreased size
XAO:0003180,PATO:0000587,decreased size
XAO:0000192^BFO_XB:0000050(XAO:0005006),PATO:0000462,absent
XAO:0000475,PATO:0000591,increased thickness
XAO:0003085,PATO:0000587,decreased size
XAO:0003180^BFO_XB:0000050(XAO:0005006),PATO:0000587,decreased size
XAO:0000475,PATO:0002250,increased pigmentation
XAO:0000179^BFO_XB:0000050(XAO:0005005),PATO:0000642,fused with
XAO:0000192^BFO_XB:0000050(XAO:0005005),PATO:0000646,malformed
XAO:0000275^BFO_XB:0000050(XAO:0005005),PATO:0000462,absent
XAO:0000179^BFO_XB:0000050(XAO:0005006),PATO:0000646,malformed
XAO:0000275^BFO_XB:0000050(XAO:0005006),PATO:0000642,fused with
XAO:0000192^BFO_XB:0000050(XAO:0005006),PATO:0000646,malformed
XAO:0003085,PATO:0000462,absent
XAO:0005015^BFO_XB:0000050(XAO:0004100),PATO:0000574,decreased length
XAO:0005015^BFO_XB:0000050(XAO:0004100),PATO:0000574,decreased length
XAO:0000141,PATO:0000461,normal
XAO:0003026,PATO:0000461,normal
XAO:0003030,PATO:0000462,absent
XAO:0003031,PATO:0000461,normal
XAO:0003061,PATO:0000462,absent
XAO:0003063,PATO:0000460,abnormal
XAO:0004011,PATO:0000461,normal
XAO:0004286,PATO:0000462,absent
XAO:0004500,PATO:0000460,abnormal
XAO:0003065,PATO:0000462,absent
XAO:0003065,PATO:0000462,absent
XAO:0003065,PATO:0000462,absent
XAO:0003066,PATO:0000461,normal
XAO:0003066,PATO:0000461,normal
XAO:0003066,PATO:0000461,normal
XAO:0003066,PATO:0000461,normal
XAO:0003030,PATO:0000462,absent
XAO:0003031,PATO:0000461,normal
XAO:0003061,PATO:0000462,absent
XAO:0003063,PATO:0000460,abnormal
XAO:0004011,PATO:0000461,normal
XAO:0003024,PATO:0000646,malformed
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0000646,malformed
XAO:0003026,PATO:0000587,decreased size
XAO:0003026,PATO:0000646,malformed
XAO:0000058,PATO:0000330,irregular spatial pattern
XAO:0000058,PATO:0000646,malformed
XAO:0000174,PATO:0001921,mislocalised anteriorly
XAO:0000314,PATO:0001997,decreased amount
XAO:0003004^BFO_XB:0000051(BSPO:0000027),PATO:0002250,increased pigmentation
XAO:0003004^BFO_XB:0000051(BSPO:0000035),PATO:0002251,decreased pigmentation
XAO:0003024,PATO:0000646,malformed
XAO:0000125,PATO:0000646,malformed
XAO:0000179,PATO:0000587,decreased size
XAO:0000179,PATO:0002251,decreased pigmentation
XAO:0003024,PATO:0000646,malformed
XAO:0004065,PATO:0001799,ruffled
XAO:0000048,PATO:0000646,malformed
XAO:0000179,PATO:0000462,absent
XAO:0003024,PATO:0000646,malformed
XAO:0003025,PATO:0002250,increased pigmentation
XAO:0003025^BFO_XB:0000051(BSPO:0000084),PATO:0000586,increased size
XAO:0000179,PATO:0000462,absent
XAO:0000179,PATO:0000462,absent
XAO:0000179,PATO:0000462,absent
XAO:0000179,PATO:0000462,absent
XAO:0000179,PATO:0000462,absent
XAO:0000179,PATO:0000462,absent
XAO:0000179,PATO:0000462,absent
XAO:0000179,PATO:0000587,decreased size
XAO:0000179,PATO:0001921,mislocalised anteriorly
XAO:0000179,PATO:0001921,mislocalised anteriorly
XAO:0000179,PATO:0001921,mislocalised anteriorly
XAO:0000179,PATO:0001921,mislocalised anteriorly
XAO:0000179,PATO:0001921,mislocalised anteriorly
XAO:0000179,PATO:0001921,mislocalised anteriorly
XAO:0000179,PATO:0001921,mislocalised anteriorly
XAO:0000179^RO:0001025(BSPO:0000007),PATO:0000642,fused with
XAO:0000179^RO:0001025(BSPO:0000007),PATO:0000642,fused with
XAO:0000179^RO:0001025(BSPO:0000007),PATO:0000642,fused with
XAO:0000179^RO:0001025(BSPO:0000007),PATO:0000642,fused with
XAO:0000179^RO:0001025(BSPO:0000007),PATO:0000642,fused with
XAO:0000179^RO:0001025(BSPO:0000007),PATO:0000642,fused with
XAO:0000179^RO:0001025(BSPO:0000007),PATO:0000642,fused with
XAO:0003024,PATO:0005013,incomplete structure
XAO:0003024,PATO:0005013,incomplete structure
XAO:0003024,PATO:0005013,incomplete structure
XAO:0003024,PATO:0005013,incomplete structure
XAO:0003024,PATO:0005013,incomplete structure
XAO:0003024,PATO:0005013,incomplete structure
XAO:0003024,PATO:0005013,incomplete structure
XAO:0003024,PATO:0005013,incomplete structure
XAO:0000179,PATO:0000587,decreased size
XAO:0000179,PATO:0000587,decreased size
XAO:0003004^BFO_XB:0000051(BSPO:0000035),PATO:0000586,increased size
XAO:0003004^BFO_XB:0000051(BSPO:0000035),PATO:0000586,increased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003026,PATO:0000617,bent
XAO:0003026,PATO:0000617,bent
XAO:0000058,PATO:0000330,irregular spatial pattern
XAO:0000208,PATO:0000609,closure incomplete
XAO:0000208,PATO:0000609,closure incomplete
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003026,PATO:0000587,decreased size
XAO:0003026,PATO:0000587,decreased size
XAO:0003204,PATO:0000609,closure incomplete
XAO:0003204,PATO:0000609,closure incomplete
XAO:0000208,PATO:0002057,increased area
XAO:0000208,PATO:0002135,delayed closure
XAO:0000208,PATO:0002057,increased area
XAO:0000208,PATO:0002135,delayed closure
XAO:0000055,PATO:0000574,decreased length
XAO:0004139,PATO:0000628,mislocalised
XAO:0004139,PATO:0000628,mislocalised
XAO:0005063,PATO:0000625,inverted
XAO:0005063,PATO:0000625,inverted
XAO:0000130,PATO:0000646,malformed
XAO:0000130,PATO:0000646,malformed
XAO:0000208,PATO:0000609,closure incomplete
XAO:0003024,PATO:0000587,decreased size
XAO:0000208,PATO:0000609,closure incomplete
XAO:0000179,PATO:0000462,absent
XAO:0000208,PATO:0000609,closure incomplete
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0000208,PATO:0002135,delayed closure
XAO:0000208,PATO:0000609,closure incomplete
XAO:0000092,PATO:0000596,decreased volume
XAO:0000092,PATO:0000596,decreased volume
XAO:0000179,PATO:0000587,decreased size
XAO:0000179,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003026,PATO:0000587,decreased size
XAO:0003026,PATO:0000587,decreased size
XAO:0003024,PATO:0000646,malformed
XAO:0000179,PATO:0000587,decreased size
XAO:0000179,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003026,PATO:0000587,decreased size
XAO:0003026,PATO:0000587,decreased size
XAO:0003004,PATO:0000636,wholly ventralized
XAO:0003004,PATO:0000636,wholly ventralized
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003026,PATO:0000587,decreased size
XAO:0003026,PATO:0000587,decreased size
XAO:0003026,PATO:0000646,malformed
XAO:0003026,PATO:0000646,malformed
XAO:0000179,PATO:0000462,absent
XAO:0000179,PATO:0000587,decreased size
XAO:0003024,PATO:0000462,absent
XAO:0003024,PATO:0000587,decreased size
XAO:0000208,PATO:0000609,closure incomplete
XAO:0000029,PATO:0001505,separated from
XAO:0000028^BFO_XB:0000051(BSPO:0000027),PATO:0001810,wrinkled
XAO:0000205,PATO:0001802,loose
XAO:0000205^RO:0000086(GO:0060026),PATO:0000462,absent
XAO:0000205^RO:0001019(XAO:0003255),PATO:0000411,circular
XAO:0003012^RO:0002292(XB-GENE-5887902)^RO:0000086(GO:0060031),PATO:0000462,absent
XAO:0000249,PATO:0000600,increased width
XAO:0000249,PATO:0000600,increased width
XAO:0000249,PATO:0000600,increased width
XAO:0000249,PATO:0000600,increased width
XAO:0000249,PATO:0000600,increased width
XAO:0000249,PATO:0000600,increased width
XAO:0000249,PATO:0000600,increased width
XAO:0000042,PATO:0002470,transformed to
XAO:0000249,PATO:0000600,increased width
XAO:0000249,PATO:0000600,increased width
XAO:0000249,PATO:0000600,increased width
XAO:0000249,PATO:0000599,decreased width
XAO:0000249,PATO:0000599,decreased width
XAO:0000249,PATO:0000600,increased width
XAO:0000249,PATO:0000600,increased width
XAO:0003085,PATO:0000587,decreased size
XAO:0004219,PATO:0000587,decreased size
XAO:0004359,PATO:0000587,decreased size
XAO:0004360,PATO:0000587,decreased size
XAO:0004361,PATO:0000587,decreased size
XAO:0004362,PATO:0000587,decreased size
XAO:0003085,PATO:0000587,decreased size
XAO:0004219,PATO:0000587,decreased size
XAO:0004359,PATO:0000587,decreased size
XAO:0004360,PATO:0000587,decreased size
XAO:0004361,PATO:0000587,decreased size
XAO:0004362,PATO:0000587,decreased size
XAO:0003204,PATO:0000609,closure incomplete
XAO:0003204,PATO:0000646,malformed
XAO:0003204,PATO:0000609,closure incomplete
XAO:0004091,PATO:0002283,decreased mobility
XAO:0004091,PATO:0002282,increased mobility
XAO:0003149,PATO:0000462,absent
XAO:0003149,PATO:0000462,absent
XAO:0000111,PATO:0001997,decreased amount
XAO:0003024,PATO:0000599,decreased width
XAO:0003024,PATO:0000646,malformed
XAO:0003024,PATO:0002250,increased pigmentation
XAO:0003029,PATO:0000646,malformed
XAO:0003029,PATO:0001875,triangular
XAO:0003029^BFO_XB:0000051(BSPO:0000079)^BFO_XB:0000051(BSPO:0000083),PATO:0000403,cleft
XAO:0000126,PATO:0000596,decreased volume
XAO:0004307,PATO:0001997,decreased amount
XAO:0003024,PATO:0000599,decreased width
XAO:0003024,PATO:0000646,malformed
XAO:0003029,PATO:0001875,triangular
XAO:0003029^BFO_XB:0000051(BSPO:0000079)^BFO_XB:0000051(BSPO:0000083),PATO:0000403,cleft
XAO:0004307,PATO:0001997,decreased amount
XAO:0003029,PATO:0001875,triangular
XAO:0003029^BFO_XB:0000051(BSPO:0000079),PATO:0000403,cleft
XAO:0004024,PATO:0000599,decreased width
XAO:0004307,PATO:0001997,decreased amount
XAO:0003029^BFO_XB:0000051(BSPO:0000079),PATO:0000403,cleft
XAO:0004024,PATO:0000599,decreased width
XAO:0004024^RO:0000086(GO:0040007),PATO:0000911,decreased rate
XAO:0004024^RO:0000086(GO:0040007),PATO:0000911,decreased rate
XAO:0000033,PATO:0000599,decreased width
XAO:0003029,PATO:0000599,decreased width
XAO:0003029^BFO_XB:0000051(BSPO:0000079),PATO:0000403,cleft
XAO:0004024,PATO:0000599,decreased width
XAO:0003029,PATO:0000411,circular
XAO:0003029^BFO_XB:0000051(BSPO:0000079),PATO:0000403,cleft
XAO:0004024,PATO:0000646,malformed
XAO:0003085,PATO:0005013,incomplete structure
XAO:0004219,PATO:0005013,incomplete structure
XAO:0004358,PATO:0005013,incomplete structure
XAO:0004368,PATO:0005013,incomplete structure
XAO:0004375,PATO:0000462,absent
XAO:0004378,PATO:0005013,incomplete structure
XAO:0004380,PATO:0000462,absent
XAO:0004381,PATO:0000462,absent
XAO:0003085,PATO:0005013,incomplete structure
XAO:0004219,PATO:0005013,incomplete structure
XAO:0004358,PATO:0005013,incomplete structure
XAO:0004368,PATO:0005013,incomplete structure
XAO:0004375,PATO:0000462,absent
XAO:0004378,PATO:0005013,incomplete structure
XAO:0004380,PATO:0000462,absent
XAO:0004381,PATO:0005013,incomplete structure
XAO:0004375,PATO:0000462,absent
XAO:0004375,PATO:0000462,absent
XAO:0003029,PATO:0000587,decreased size
XAO:0004024,PATO:0000599,decreased width
XAO:0003029,PATO:0000587,decreased size
XAO:0003029,PATO:0001875,triangular
XAO:0003029^BFO_XB:0000051(BSPO:0000079),PATO:0000403,cleft
XAO:0003029,PATO:0000587,decreased size
XAO:0004024,PATO:0000599,decreased width
XAO:0000033,PATO:0000587,decreased size
XAO:0003029^BFO_XB:0000051(BSPO:0000079),PATO:0000403,cleft
XAO:0004024,PATO:0000599,decreased width
XAO:0003029,PATO:0000587,decreased size
XAO:0003029^BFO_XB:0000051(BSPO:0000079),PATO:0000403,cleft
XAO:0004024,PATO:0000599,decreased width
XAO:0003029^BFO_XB:0000051(BSPO:0000079),PATO:0000403,cleft
XAO:0004024,PATO:0000599,decreased width
XAO:0004024,PATO:0000599,decreased width
XAO:0003029,PATO:0000411,circular
XAO:0004024,PATO:0000646,malformed
XAO:0005015^BFO_XB:0000050(XAO:0004101),PATO:0002463,extends to
XAO:0004100,PATO:0001997,decreased amount
XAO:0004100,PATO:0001997,decreased amount
XAO:0000179,PATO:0000587,decreased size
XAO:0000179,PATO:0000462,absent
XAO:0000307,PATO:0000462,absent
XAO:0000010,PATO:0000462,absent
XAO:0000179,PATO:0000462,absent
XAO:0000215,PATO:0000462,absent
XAO:0003204,PATO:0000462,absent
XAO:0003204,PATO:0000462,absent
XAO:0003204,PATO:0000610,open
XAO:0000079,PATO:0002334,decreased adhesivity
XAO:0003012^BFO_XB:0000050(XAO:0000249),PATO:0001930,variant shape
XAO:0003024,PATO:0005013,incomplete structure
XAO:0003026,PATO:0000628,mislocalised
XAO:0003026,PATO:0001473,duplicated
XAO:0003024,PATO:0005013,incomplete structure
XAO:0003026,PATO:0000628,mislocalised
XAO:0003026,PATO:0001473,duplicated
XAO:0000179,PATO:0000462,absent
XAO:0000179,PATO:0000462,absent
XAO:0003024,PATO:0000587,decreased size
XAO:0003026,PATO:0000587,decreased size
XAO:0003004,PATO:0001770,semi-viable
XAO:0003030,PATO:0001052,obtuse angle to
XAO:0003030,PATO:0001473,duplicated
XAO:0003030,PATO:0001956,variability of size
XAO:0003031,PATO:0000460,abnormal
XAO:0003031,PATO:0000460,abnormal
XAO:0003031,PATO:0001052,obtuse angle to
XAO:0003031,PATO:0001473,duplicated
XAO:0003031,PATO:0001473,duplicated
XAO:0003031,PATO:0001473,duplicated
XAO:0003031,PATO:0001956,variability of size
XAO:0003031,PATO:0001956,variability of size
XAO:0003031,PATO:0001956,variability of size
XAO:0003031^BFO_XB:0000050(XAO:0004265),PATO:0000460,abnormal
XAO:0003031^BFO_XB:0000050(XAO:0004265),PATO:0000462,absent
XAO:0003066,PATO:0000460,abnormal
XAO:0003066,PATO:0000587,decreased size
XAO:0003066^BFO_XB:0000050(BSPO:0000679),PATO:0000461,normal
XAO:0003066^BFO_XB:0000050(XAO:0000299),PATO:0000461,normal
XAO:0003066,PATO:0000461,normal
XAO:0003066,PATO:0000462,absent
XAO:0003066,PATO:0000462,absent
XAO:0003066,PATO:0001473,duplicated
XAO:0003066,PATO:0001473,duplicated
XAO:0003066,PATO:0001671,increased distribution
XAO:0003066,PATO:0001956,variability of size
XAO:0003066^BFO_XB:0000050(XAO:0004121),PATO:0000461,normal
XAO:0003066^BFO_XB:0000050(XAO:0004121),PATO:0000461,normal
XAO:0000033,PATO:0000586,increased size
XAO:0000033,PATO:0000586,increased size
XAO:0000033,PATO:0000586,increased size
XAO:0000033,PATO:0000628,mislocalised
XAO:0000033,PATO:0000628,mislocalised
XAO:0000033,PATO:0000628,mislocalised
XAO:0000179,PATO:0000646,malformed
XAO:0000179,PATO:0000646,malformed
XAO:0000179,PATO:0000646,malformed
XAO:0000033,PATO:0000586,increased size
XAO:0000033,PATO:0000586,increased size
XAO:0000179,PATO:0000646,malformed
XAO:0000179,PATO:0000646,malformed
XAO:0003204^BFO_XB:0000051(XAO:0003056),PATO:0000609,closure incomplete
XAO:0000033,PATO:0001473,duplicated
XAO:0003004,PATO:0000615,wholly anterioralized
XAO:0000298^BFO_XB:0000050(XAO:0003025),PATO:0001473,duplicated
XAO:0003004,PATO:0000615,wholly anterioralized
XAO:0003056^BFO_XB:0000050(BSPO:0000013)^BFO_XB:0000050(XAO:0000113),PATO:0001473,duplicated
XAO:0003056^BFO_XB:0000050(BSPO:0000013)^BFO_XB:0000050(XAO:0000113),PATO:0001473,duplicated
XAO:0000179,PATO:0000587,decreased size
XAO:0000179,PATO:0000646,malformed
XAO:0003024,PATO:0000587,decreased size
XAO:0000179,PATO:0000587,decreased size
XAO:0000179,PATO:0000587,decreased size
XAO:0000179,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0000295,PATO:0000586,increased size
XAO:0000295,PATO:0000586,increased size
XAO:0003004^BFO_XB:0000051(BSPO:0000079),PATO:0001799,ruffled
XAO:0003004^BFO_XB:0000051(BSPO:0000128),PATO:0005013,incomplete structure
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003204,PATO:0000609,closure incomplete
XAO:0003204^BFO_XB:0000051(BSPO:0000071),PATO:0000617,bent
XAO:0003026,PATO:0000587,decreased size
XAO:0003026,PATO:0000587,decreased size
XAO:0003026,PATO:0000587,decreased size
XAO:0003026,PATO:0000587,decreased size
XAO:0003026,PATO:0000936,truncated
XAO:0003026,PATO:0000936,truncated
XAO:0003026,PATO:0000936,truncated
XAO:0000208,PATO:0000462,absent
XAO:0004501,PATO:0000470,increased amount
XAO:0003024,PATO:0000586,increased size
XAO:0003024,PATO:0000586,increased size
XAO:0000011,PATO:0005013,incomplete structure
XAO:0000033,PATO:0000462,absent
XAO:0000033,PATO:0000587,decreased size
XAO:0000103,PATO:0000937,disorganized
XAO:0000179,PATO:0000462,absent
XAO:0000179,PATO:0000587,decreased size
XAO:0000179^RO:0001025(BSPO:0000007),PATO:0000642,fused with
XAO:0003004^BFO_XB:0000051(BSPO:0000027),PATO:0001450,edematous
XAO:0003024,PATO:0000586,increased size
XAO:0000033,PATO:0000586,increased size
XAO:0000033,PATO:0000587,decreased size
XAO:0003024,PATO:0000586,increased size
XAO:0003024,PATO:0000587,decreased size
XAO:0003026,PATO:0000617,bent
XAO:0000010,PATO:0000462,absent
XAO:0000033,PATO:0000462,absent
XAO:0000179,PATO:0000462,absent
XAO:0003004^BFO_XB:0000051(BSPO:0000027),PATO:0001450,edematous
XAO:0003026,PATO:0001798,kinked
XAO:0000050^BFO_XB:0000051(BSPO:0000072),PATO:0005013,incomplete structure
XAO:0003024,PATO:0000587,decreased size
